dataset_index,episode_index,frame_index,target_gripper,predicted_gripper,target_is_close,predicted_is_close,target_delta_x,target_delta_y,target_delta_z,predicted_delta_x,predicted_delta_y,predicted_delta_z
133,2,5,1.0,0.9979983568191528,0,0,0.0,0.0,0.0,-0.0017098538810387254,0.0019028078531846404,-0.04526011645793915
134,2,6,1.0,0.9982689619064331,0,0,0.0,0.0,0.0,-0.0015673103043809533,0.001925584045238793,-0.044237200170755386
135,2,7,1.0,0.9982682466506958,0,0,0.0,0.0,0.0,-0.0015672511653974652,0.0019254861399531364,-0.044232022017240524
136,2,8,1.0,0.998473048210144,0,0,0.0,0.0,0.0,-0.001734827528707683,0.0019043587381020188,-0.044294826686382294
137,2,9,1.0,0.9984728097915649,0,0,0.0,0.0,0.0,-0.0017348163528367877,0.0019043139182031155,-0.044293247163295746
138,2,10,1.0,0.9983159303665161,0,0,0.0,0.0,0.0,-0.0017027779249474406,0.0017969413893297315,-0.04417097195982933
139,2,11,1.0,0.9983159303665161,0,0,0.0,0.0,0.0,-0.0017027977155521512,0.0017968937754631042,-0.04417053237557411
140,2,12,1.0,0.9983158111572266,0,0,0.0,0.0,0.0,-0.0017028249567374587,0.001796899363398552,-0.04417039826512337
141,2,13,1.0,0.9983158111572266,0,0,0.0,0.0,0.0,-0.0017028165748342872,0.0017969021573662758,-0.044170282781124115
142,2,14,1.0,0.9983157515525818,0,0,0.0,0.0,0.0,-0.001702814712189138,0.0017968853935599327,-0.04417019337415695
143,2,15,1.0,0.9983157515525818,0,0,0.0,0.0,0.0,-0.001702801906503737,0.001796896569430828,-0.044170133769512177
144,2,16,1.0,0.9983157515525818,0,0,0.0,0.0,0.0,-0.0017028198344632983,0.0017968881875276566,-0.04417010396718979
145,2,17,1.0,0.9983157515525818,0,0,0.0,0.0,0.0,-0.0017028182046487927,0.001796896569430828,-0.0441700704395771
146,2,18,1.0,0.9983157515525818,0,0,0.0,0.0,0.0,-0.0017028242582455277,0.0017968770116567612,-0.04417015612125397
147,2,19,1.0,0.9983157515525818,0,0,0.0,0.0,0.0,-0.001702839625068009,0.001796879805624485,-0.04417014867067337
148,2,20,1.0,0.9983157515525818,0,0,0.0,0.0,0.0,-0.0017028319416567683,0.0017968825995922089,-0.04417014122009277
