dataset_index,episode_index,frame_index,target_gripper,predicted_gripper,target_is_close,predicted_is_close,target_delta_x,target_delta_y,target_delta_z,predicted_delta_x,predicted_delta_y,predicted_delta_z
106,1,49,1.0,1.0032496452331543,0,0,0.0,0.0,-1.0,-0.005612813867628574,0.004464976489543915,-0.02809619903564453
107,1,50,1.0,1.0039193630218506,0,0,0.0,0.0,-1.0,-0.0055115739814937115,0.003994841128587723,-0.019800128415226936
108,1,51,1.0,1.004852294921875,0,0,0.0,0.0,-1.0,-0.005158877000212669,0.004210174083709717,-0.018027737736701965
109,1,52,1.0,1.0041224956512451,0,0,0.0,0.0,0.0,-0.004931246861815453,0.004003902897238731,-0.012254856526851654
110,1,53,1.0,1.004122257232666,0,0,0.0,0.0,0.0,-0.0049289679154753685,0.004001425113528967,-0.012216497212648392
111,1,54,1.0,1.0047788619995117,0,0,0.0,0.0,0.0,-0.004707966931164265,0.003604579484090209,-0.011248177848756313
112,1,55,1.0,1.004778504371643,0,0,0.0,0.0,0.0,-0.004707616753876209,0.0036044674925506115,-0.01124597154557705
113,1,56,1.0,1.004939317703247,0,0,0.0,0.0,0.0,-0.00454372726380825,0.003571411594748497,-0.01082904078066349
114,1,57,2.0,1.0049389600753784,1,0,0.0,0.0,0.0,-0.0045435079373419285,0.0035713808611035347,-0.010827836580574512
115,1,58,2.0,1.0032936334609985,1,0,0.0,0.0,0.0,-0.004276552237570286,0.002850704127922654,0.059797994792461395
116,1,59,2.0,1.0028681755065918,1,0,0.0,0.0,0.0,-0.004802921321243048,0.0028094653971493244,0.09319627285003662
117,1,60,2.0,0.996441662311554,1,0,0.0,0.0,0.0,-0.006504194810986519,0.0028945656958967447,0.47763383388519287
118,1,61,2.0,0.9946458339691162,1,0,0.0,0.0,0.0,-0.008765723556280136,0.0032014683820307255,0.7083501815795898
119,1,62,2.0,0.9971278309822083,1,0,0.0,0.0,0.0,-0.008751819841563702,0.0034653800539672375,0.9962143898010254
120,1,63,1.0,0.9986312389373779,0,0,0.0,0.0,0.0,-0.007986461743712425,0.0036889042239636183,1.0484906435012817
121,1,64,1.0,0.99432373046875,0,0,0.0,0.0,0.0,-0.008106183260679245,0.004209770821034908,1.0712890625
122,1,65,1.0,0.9968819618225098,0,0,0.0,0.0,1.0,-0.007026807405054569,0.004028129391372204,1.0508216619491577
123,1,66,1.0,0.9946390986442566,0,0,0.0,0.0,1.0,-0.002325119450688362,0.0018205574015155435,1.1419366598129272
124,1,67,1.0,0.9916918277740479,0,0,0.0,0.0,1.0,-0.003398960456252098,0.0033175330609083176,1.1237791776657104
125,1,68,1.0,0.9912938475608826,0,0,0.0,0.0,1.0,-0.0022889338433742523,0.004050608724355698,1.1652368307113647
126,1,69,1.0,0.9910359382629395,0,0,0.0,0.0,1.0,-0.002736101858317852,0.0027141165919601917,1.1192595958709717
127,1,70,1.0,0.9848670363426208,0,0,0.0,0.0,1.0,-0.001942206989042461,0.0029517749790102243,1.0923649072647095
128,2,0,1.0,0.9951313734054565,0,0,0.0,0.0,0.0,-0.0032910406589508057,0.004746230319142342,-0.04669889062643051
129,2,1,1.0,0.9951441287994385,0,0,0.0,0.0,0.0,-0.0032231518998742104,0.004708930850028992,-0.04691053181886673
130,2,2,1.0,0.9954971671104431,0,0,0.0,0.0,0.0,-0.0032251919619739056,0.004652857780456543,-0.0445578433573246
131,2,3,1.0,0.9955037236213684,0,0,0.0,0.0,0.0,-0.0032202242873609066,0.004650523420423269,-0.04453004524111748
132,2,4,1.0,0.9947050213813782,0,0,0.0,0.0,0.0,-0.0033208830282092094,0.004583269357681274,-0.04617466405034065
133,2,5,1.0,0.9947047233581543,0,0,0.0,0.0,0.0,-0.0033194972202181816,0.00458272360265255,-0.04615960642695427
134,2,6,1.0,0.9952433109283447,0,0,0.0,0.0,0.0,-0.0032686544582247734,0.0046211848966777325,-0.04532930999994278
135,2,7,1.0,0.9952429533004761,0,0,0.0,0.0,0.0,-0.0032684067264199257,0.004620992112904787,-0.04532449692487717
136,2,8,1.0,0.9951815605163574,0,0,0.0,0.0,0.0,-0.00337850209325552,0.004436486400663853,-0.04572617635130882
137,2,9,1.0,0.9951814413070679,0,0,0.0,0.0,0.0,-0.003378438763320446,0.004436466842889786,-0.04572480544447899
138,2,10,1.0,0.9951150417327881,0,0,0.0,0.0,0.0,-0.0033654486760497093,0.004514176398515701,-0.04569955915212631
139,2,11,1.0,0.9951149821281433,0,0,0.0,0.0,0.0,-0.003365439362823963,0.004514148458838463,-0.04569919407367706
140,2,12,1.0,0.9951149821281433,0,0,0.0,0.0,0.0,-0.0033654160797595978,0.004514170810580254,-0.04569890722632408
141,2,13,1.0,0.9951149821281433,0,0,0.0,0.0,0.0,-0.0033654007129371166,0.004514156840741634,-0.045698780566453934
142,2,14,1.0,0.9951150417327881,0,0,0.0,0.0,0.0,-0.003365402575582266,0.0045141540467739105,-0.045698799192905426
143,2,15,1.0,0.9951149225234985,0,0,0.0,0.0,0.0,-0.003365405835211277,0.004514165222644806,-0.045698728412389755
