dataset_index,episode_index,frame_index,target_gripper,predicted_gripper,target_is_close,predicted_is_close,target_delta_x,target_delta_y,target_delta_z,predicted_delta_x,predicted_delta_y,predicted_delta_z
132,2,4,1.0,0.9947049617767334,0,0,0.0,0.0,0.0,-0.0033208876848220825,0.004583287984132767,-0.04617469757795334
133,2,5,1.0,0.9947047233581543,0,0,0.0,0.0,0.0,-0.0033195014111697674,0.004582700319588184,-0.04615972563624382
134,2,6,1.0,0.9952431917190552,0,0,0.0,0.0,0.0,-0.003268694505095482,0.0046211895532906055,-0.04532923176884651
135,2,7,1.0,0.9952430129051208,0,0,0.0,0.0,0.0,-0.003268393687903881,0.004620976746082306,-0.04532449319958687
136,2,8,1.0,0.9951816201210022,0,0,0.0,0.0,0.0,-0.003378496039658785,0.004436491057276726,-0.045726288110017776
137,2,9,1.0,0.9951814413070679,0,0,0.0,0.0,0.0,-0.0033784247934818268,0.004436446353793144,-0.04572472721338272
138,2,10,1.0,0.9951151013374329,0,0,0.0,0.0,0.0,-0.003365452867001295,0.004514175467193127,-0.0456995964050293
139,2,11,1.0,0.9951150417327881,0,0,0.0,0.0,0.0,-0.0033654188737273216,0.004514175467193127,-0.045699238777160645
140,2,12,1.0,0.9951150417327881,0,0,0.0,0.0,0.0,-0.0033654416911303997,0.004514144733548164,-0.045699022710323334
141,2,13,1.0,0.9951150417327881,0,0,0.0,0.0,0.0,-0.0033654160797595978,0.004514150321483612,-0.04569884017109871
142,2,14,1.0,0.9951149821281433,0,0,0.0,0.0,0.0,-0.0033653792925179005,0.004514136351644993,-0.04569878429174423
143,2,15,1.0,0.9951149821281433,0,0,0.0,0.0,0.0,-0.003365390468388796,0.004514127969741821,-0.04569878429174423
144,2,16,1.0,0.9951149821281433,0,0,0.0,0.0,0.0,-0.0033653825521469116,0.0045141251757740974,-0.04569871723651886
145,2,17,1.0,0.9951149821281433,0,0,0.0,0.0,0.0,-0.0033653811551630497,0.004514130763709545,-0.04569872468709946
146,2,18,1.0,0.9951149821281433,0,0,0.0,0.0,0.0,-0.0033654100261628628,0.004514127969741821,-0.04569851979613304
147,2,19,1.0,0.9951149821281433,0,0,0.0,0.0,0.0,-0.0033653886057436466,0.0045141419395804405,-0.04569866135716438
148,2,20,1.0,0.9951149821281433,0,0,0.0,0.0,0.0,-0.003365392331033945,0.004514122381806374,-0.04569868743419647
149,2,21,1.0,0.9951149821281433,0,0,0.0,0.0,0.0,-0.0033653955906629562,0.004514127969741821,-0.045698609203100204
150,2,22,1.0,0.9951149821281433,0,0,0.0,0.0,0.0,-0.0033653825521469116,0.004514133557677269,-0.045698653906583786
151,2,23,1.0,0.9951150417327881,0,0,0.0,0.0,0.0,-0.003365396521985531,0.004514130763709545,-0.04569854587316513
152,2,24,1.0,0.9953699707984924,0,0,0.0,0.0,0.0,-0.003361600451171398,0.004552897065877914,-0.04489407688379288
153,2,25,1.0,0.9953700304031372,0,0,0.0,0.0,0.0,-0.0033616134896874428,0.004552891477942467,-0.044894058257341385
154,2,26,1.0,0.9953699707984924,0,0,0.0,0.0,0.0,-0.0033616023138165474,0.004552888683974743,-0.04489403963088989
155,2,27,1.0,0.9953700304031372,0,0,0.0,0.0,0.0,-0.003361600451171398,0.0045528775081038475,-0.044894151389598846
156,2,28,1.0,0.9953700304031372,0,0,0.0,0.0,0.0,-0.0033616074360907078,0.004552888683974743,-0.04489409551024437
157,2,29,1.0,0.9953700304031372,0,0,0.0,0.0,0.0,-0.003361600451171398,0.004552900325506926,-0.04489405080676079
158,2,30,1.0,0.9953699111938477,0,0,0.0,0.0,0.0,-0.0033616074360907078,0.004552888683974743,-0.04489406943321228
