dataset_index,episode_index,frame_index,target_gripper,predicted_gripper,target_is_close,predicted_is_close,target_delta_x,target_delta_y,target_delta_z,predicted_delta_x,predicted_delta_y,predicted_delta_z
60,1,3,1.0,0.9970234036445618,0,0,0.0,0.0,0.0,-0.001547400956042111,0.0009919985895976424,-0.019382070749998093
61,1,4,1.0,0.9970479607582092,0,0,0.0,0.0,0.0,-0.0015744626289233565,0.0010398494778200984,-0.02022612653672695
62,1,5,1.0,0.9970479607582092,0,0,0.0,0.0,0.0,-0.0015729937003925443,0.0010401041945442557,-0.020219339057803154
63,1,6,1.0,0.9973873496055603,0,0,0.0,0.0,0.0,-0.0015305065317079425,0.0010050985729321837,-0.019309651106595993
64,1,7,1.0,0.997387707233429,0,0,0.0,0.0,0.0,-0.0015303111867979169,0.0010051069548353553,-0.019305888563394547
65,1,8,1.0,0.9973554015159607,0,0,0.0,0.0,0.0,-0.0015453078085556626,0.0009978872258216143,-0.01949545554816723
66,1,9,1.0,0.9973554611206055,0,0,0.0,0.0,0.0,-0.001545295468531549,0.0009978788439184427,-0.019494174048304558
67,1,10,1.0,0.9973481297492981,0,0,0.0,0.0,0.0,-0.0015954422997310758,0.0010082003427669406,-0.019440487027168274
68,1,11,1.0,0.9973481893539429,0,0,0.0,0.0,0.0,-0.0015954718692228198,0.0010081975487992167,-0.01944011077284813
69,1,12,1.0,0.9973481297492981,0,0,0.0,0.0,0.0,-0.0015954606933519244,0.0010081821819767356,-0.019439944997429848
70,1,13,1.0,0.9973481297492981,0,0,0.0,0.0,0.0,-0.0015954504488036036,0.001008175197057426,-0.01943984627723694
71,1,14,1.0,0.9973481297492981,0,0,0.0,0.0,0.0,-0.001595455571077764,0.0010081849759444594,-0.019439740106463432
72,1,15,1.0,0.9973481297492981,0,0,0.0,0.0,0.0,-0.0015954581322148442,0.0010081779910251498,-0.01943967677652836
73,1,16,1.0,0.9973481297492981,0,0,0.0,0.0,0.0,-0.0015954422997310758,0.0010081905638799071,-0.01943969540297985
74,1,17,1.0,0.9973481297492981,0,0,0.0,0.0,0.0,-0.001595455571077764,0.0010081696091219783,-0.019439637660980225
75,1,18,1.0,0.9973481297492981,0,0,0.0,0.0,0.0,-0.0015954513801261783,0.0010081724030897021,-0.019439632073044777
76,1,19,1.0,0.9973481297492981,0,0,0.0,0.0,0.0,-0.001595455571077764,0.001008173800073564,-0.019439663738012314
77,1,20,1.0,0.9976863265037537,0,0,1.0,0.0,0.0,-0.001674462459050119,0.0009861296275630593,-0.01819715090095997
78,1,21,1.0,0.997496485710144,0,0,0.0,0.0,0.0,-0.0013949720887467265,0.0012323586270213127,-0.023677492514252663
79,1,22,1.0,0.9983187913894653,0,0,0.0,0.0,0.0,-0.001525232451967895,0.0012755581410601735,-0.02007938362658024
80,1,23,1.0,0.9984167218208313,0,0,0.0,0.0,0.0,-0.0017453365726396441,0.0011885613203048706,-0.019992144778370857
81,1,24,1.0,0.998464047908783,0,0,0.0,0.0,0.0,-0.0017743612406775355,0.0011570199858397245,-0.019250033423304558
82,1,25,1.0,0.9984996318817139,0,0,0.0,0.0,0.0,-0.0017782017821446061,0.0011558148544281721,-0.019216438755393028
83,1,26,1.0,0.9987324476242065,0,0,0.0,0.0,0.0,-0.001890528597868979,0.0011096353409811854,-0.0192607082426548
84,1,27,1.0,0.9987369775772095,0,0,0.0,0.0,0.0,-0.0018957721767947078,0.0011089256731793284,-0.019281569868326187
85,1,28,1.0,0.998727560043335,0,0,0.0,0.0,0.0,-0.0018795066280290484,0.001133084762841463,-0.01952703669667244
86,1,29,1.0,0.9987279772758484,0,0,0.0,0.0,0.0,-0.001880510593764484,0.0011330554261803627,-0.019537394866347313
87,1,30,1.0,0.9987019896507263,0,0,0.0,0.0,0.0,-0.0019407273503020406,0.0011149233905598521,-0.01927434839308262
88,1,31,1.0,0.9987021684646606,0,0,0.0,0.0,0.0,-0.0019409736851230264,0.0011149976635351777,-0.01927815191447735
89,1,32,1.0,0.9987888336181641,0,0,0.0,0.0,0.0,-0.0019414277048781514,0.0011222971370443702,-0.019143633544445038
90,1,33,1.0,0.9987888336181641,0,0,0.0,0.0,0.0,-0.0019415243295952678,0.0011223041219636798,-0.019144903868436813
91,1,34,1.0,0.9984614253044128,0,0,-1.0,0.0,0.0,-0.0019185530254617333,0.0012318630469962955,-0.019353380426764488
92,1,35,1.0,0.9997299313545227,0,0,0.0,0.0,0.0,-0.0024364707060158253,0.001033868407830596,-0.01966589130461216
93,1,36,1.0,0.9982982873916626,0,0,0.0,0.0,0.0,-0.00217990530654788,0.0010336515260860324,-0.01754911243915558
94,1,37,1.0,0.9981846809387207,0,0,0.0,0.0,0.0,-0.0019331075018271804,0.00099820492323488,-0.017288334667682648
95,1,38,1.0,0.997298002243042,0,0,0.0,0.0,0.0,-0.0016190222231671214,0.0010102775413542986,-0.01968652941286564
96,1,39,1.0,0.9972437024116516,0,0,0.0,0.0,0.0,-0.0015899877762421966,0.0010099877836182714,-0.01951928809285164
97,1,40,1.0,0.9973115921020508,0,0,0.0,0.0,0.0,-0.0015876471297815442,0.001049203798174858,-0.019554130733013153
98,1,41,1.0,0.9973037838935852,0,0,0.0,0.0,0.0,-0.0015846110181882977,0.001048947568051517,-0.019541867077350616
99,1,42,1.0,0.9973393678665161,0,0,0.0,0.0,0.0,-0.0015162626514211297,0.0010201497934758663,-0.019169628620147705
100,1,43,1.0,0.9973385334014893,0,0,0.0,0.0,0.0,-0.00151603773701936,0.0010200896067544818,-0.01916266232728958
101,1,44,1.0,0.9979953765869141,0,0,0.0,0.0,-1.0,-0.0016083178343251348,0.00101184519007802,-0.01823265478014946
102,1,45,1.0,0.9985966682434082,0,0,0.0,0.0,-1.0,-0.0020046927966177464,0.0009193377336487174,-0.02791631408035755
103,1,46,1.0,1.0002151727676392,0,0,0.0,0.0,-1.0,-0.0019986946135759354,0.00040456117130815983,-0.04544448480010033
104,1,47,1.0,1.003293752670288,0,0,0.0,0.0,-1.0,-0.0021556569263339043,0.0006768543389625847,-0.05649083852767944
105,1,48,1.0,1.004253625869751,0,0,0.0,0.0,-1.0,-0.001970633864402771,0.000510596961248666,-0.054961949586868286
106,1,49,1.0,1.0088775157928467,0,0,0.0,0.0,-1.0,-0.002014429774135351,0.0003821992431767285,-0.040037479251623154
107,1,50,1.0,1.0077592134475708,0,0,0.0,0.0,-1.0,-0.0020862347446382046,0.0006092534749768674,-0.024467190727591515
108,1,51,1.0,1.0085688829421997,0,0,0.0,0.0,-1.0,-0.0021991548128426075,0.0006820277194492519,-0.025005001574754715
109,1,52,1.0,1.0087529420852661,0,0,0.0,0.0,0.0,-0.002122867852449417,0.0006243998650461435,-0.021335391327738762
110,1,53,1.0,1.0087594985961914,0,0,0.0,0.0,0.0,-0.0021241875365376472,0.0006256987689994276,-0.021242700517177582
111,1,54,1.0,1.0096136331558228,0,0,0.0,0.0,0.0,-0.0019953162409365177,0.0005159915308468044,-0.019680863246321678
112,1,55,1.0,1.009613275527954,0,0,0.0,0.0,0.0,-0.0019949767738580704,0.0005159509018994868,-0.01967255026102066
113,1,56,1.0,1.009959101676941,0,0,0.0,0.0,0.0,-0.002001912798732519,0.00048370694275945425,-0.019551550969481468
114,1,57,2.0,1.0099587440490723,1,0,0.0,0.0,0.0,-0.0020016152411699295,0.00048351800069212914,-0.01954648271203041
115,1,58,2.0,1.282465934753418,1,0,0.0,0.0,0.0,0.002986488863825798,0.0011709409300237894,-0.030166923999786377
116,1,59,2.0,1.2775418758392334,1,0,0.0,0.0,0.0,0.00270840828306973,0.0016376104904338717,-0.03642992302775383
117,1,60,2.0,1.1841665506362915,1,0,0.0,0.0,0.0,0.0015501981833949685,0.0004172979388386011,-0.0756247267127037
118,1,61,2.0,1.1494171619415283,1,0,0.0,0.0,0.0,0.000752714229747653,-0.0002307501999894157,-0.08902696520090103
119,1,62,2.0,1.0541423559188843,1,0,0.0,0.0,0.0,-0.0002068744506686926,-0.0018466985784471035,-0.11781946569681168
120,1,63,1.0,1.0261119604110718,0,0,0.0,0.0,0.0,-0.0011756388703361154,-0.0014966551680117846,-0.07488636672496796
121,1,64,1.0,0.9893969893455505,0,0,0.0,0.0,0.0,-0.0002860223175957799,-0.00012494673137553036,0.1677578091621399
122,1,65,1.0,0.9905914068222046,0,0,0.0,0.0,1.0,-2.1524843759834766e-05,-0.0010169267188757658,0.4191495180130005
123,1,66,1.0,0.9986600875854492,0,0,0.0,0.0,1.0,-0.003963536582887173,0.0014947480522096157,0.9533093571662903
124,1,67,1.0,0.9978610873222351,0,0,0.0,0.0,1.0,-0.003910577390342951,0.0009969277307391167,0.9687994122505188
125,1,68,1.0,0.9980993866920471,0,0,0.0,0.0,1.0,-0.004284658003598452,0.0010371822863817215,0.9748390913009644
126,1,69,1.0,0.9969795942306519,0,0,0.0,0.0,1.0,-0.0043340567499399185,0.0012655396712943912,0.9804645776748657
127,1,70,1.0,0.9970383644104004,0,0,0.0,0.0,1.0,-0.004174230620265007,0.0010620728135108948,0.9930572509765625
128,2,0,1.0,0.9969793558120728,0,0,0.0,0.0,0.0,-0.0016528050182387233,0.0010166434803977609,-0.019431833177804947
129,2,1,1.0,0.9971498250961304,0,0,0.0,0.0,0.0,-0.0016597387148067355,0.0010184029815718532,-0.01958911493420601
130,2,2,1.0,0.9970252513885498,0,0,0.0,0.0,0.0,-0.0015584778739139438,0.0009898794814944267,-0.019375238567590714
131,2,3,1.0,0.9970234036445618,0,0,0.0,0.0,0.0,-0.001547400956042111,0.0009919985895976424,-0.019382070749998093
132,2,4,1.0,0.9970479607582092,0,0,0.0,0.0,0.0,-0.0015744626289233565,0.0010398494778200984,-0.02022612653672695
133,2,5,1.0,0.9970479607582092,0,0,0.0,0.0,0.0,-0.0015729937003925443,0.0010401041945442557,-0.020219339057803154
134,2,6,1.0,0.9973873496055603,0,0,0.0,0.0,0.0,-0.0015305065317079425,0.0010050985729321837,-0.019309651106595993
135,2,7,1.0,0.997387707233429,0,0,0.0,0.0,0.0,-0.0015303111867979169,0.0010051069548353553,-0.019305888563394547
136,2,8,1.0,0.9973554015159607,0,0,0.0,0.0,0.0,-0.0015453078085556626,0.0009978872258216143,-0.01949545554816723
137,2,9,1.0,0.9973554611206055,0,0,0.0,0.0,0.0,-0.001545295468531549,0.0009978788439184427,-0.019494174048304558
138,2,10,1.0,0.9973481297492981,0,0,0.0,0.0,0.0,-0.0015954422997310758,0.0010082003427669406,-0.019440487027168274
139,2,11,1.0,0.9973481893539429,0,0,0.0,0.0,0.0,-0.0015954718692228198,0.0010081975487992167,-0.01944011077284813
140,2,12,1.0,0.9973481297492981,0,0,0.0,0.0,0.0,-0.0015954606933519244,0.0010081821819767356,-0.019439944997429848
141,2,13,1.0,0.9973481297492981,0,0,0.0,0.0,0.0,-0.0015954504488036036,0.001008175197057426,-0.01943984627723694
142,2,14,1.0,0.9973481297492981,0,0,0.0,0.0,0.0,-0.001595455571077764,0.0010081849759444594,-0.019439740106463432
143,2,15,1.0,0.9973481297492981,0,0,0.0,0.0,0.0,-0.0015954581322148442,0.0010081779910251498,-0.01943967677652836
144,2,16,1.0,0.9973481297492981,0,0,0.0,0.0,0.0,-0.0015954422997310758,0.0010081905638799071,-0.01943969540297985
145,2,17,1.0,0.9973481297492981,0,0,0.0,0.0,0.0,-0.001595455571077764,0.0010081696091219783,-0.019439637660980225
146,2,18,1.0,0.9973481297492981,0,0,0.0,0.0,0.0,-0.0015954513801261783,0.0010081724030897021,-0.019439632073044777
147,2,19,1.0,0.9973481297492981,0,0,0.0,0.0,0.0,-0.001595455571077764,0.001008173800073564,-0.019439663738012314
148,2,20,1.0,0.9973481297492981,0,0,0.0,0.0,0.0,-0.001595455571077764,0.0010081541258841753,-0.019439613446593285
149,2,21,1.0,0.9973481297492981,0,0,0.0,0.0,0.0,-0.0015954530099406838,0.0010081710061058402,-0.01943966932594776
150,2,22,1.0,0.9973481297492981,0,0,0.0,0.0,0.0,-0.0015954474220052361,0.0010081668151542544,-0.01943964511156082
151,2,23,1.0,0.9973481297492981,0,0,0.0,0.0,0.0,-0.001595444860868156,0.0010081626242026687,-0.019439615309238434
152,2,24,1.0,0.9974170327186584,0,0,0.0,0.0,0.0,-0.0016135867917910218,0.001022180775180459,-0.019285179674625397
153,2,25,1.0,0.9974170327186584,0,0,0.0,0.0,0.0,-0.0016135965706780553,0.0010221835691481829,-0.019285118207335472
154,2,26,1.0,0.9974169731140137,0,0,0.0,0.0,0.0,-0.0016135872574523091,0.001022180775180459,-0.01928512565791607
155,2,27,1.0,0.9974170327186584,0,0,0.0,0.0,0.0,-0.0016135986661538482,0.0010221891570836306,-0.01928512565791607
156,2,28,1.0,0.9974170327186584,0,0,0.0,0.0,0.0,-0.0016135986661538482,0.0010221891570836306,-0.01928509585559368
157,2,29,1.0,0.9974170327186584,0,0,0.0,0.0,0.0,-0.0016135930782184005,0.0010221863631159067,-0.019285112619400024
158,2,30,1.0,0.9974170327186584,0,0,0.0,0.0,0.0,-0.0016135867917910218,0.0010221863631159067,-0.019285140559077263
159,2,31,1.0,0.9974169731140137,0,0,0.0,0.0,0.0,-0.0016135944752022624,0.0010221849661320448,-0.01928507722914219
160,2,32,1.0,0.9974170327186584,0,0,0.0,0.0,0.0,-0.0016135909827426076,0.0010221835691481829,-0.01928514428436756
161,2,33,1.0,0.9974170327186584,0,0,0.0,0.0,0.0,-0.0016135930782184005,0.001022180775180459,-0.019285060465335846
162,2,34,1.0,0.9974169731140137,0,0,0.0,0.0,0.0,-0.0016135828336700797,0.0010221905540674925,-0.019285131245851517
163,2,35,1.0,0.9974169731140137,0,0,0.0,0.0,0.0,-0.0016135926125571132,0.0010221933480352163,-0.019285092130303383
164,2,36,1.0,0.9974169731140137,0,0,0.0,0.0,0.0,-0.00161358795594424,0.0010221877600997686,-0.019285103306174278
165,2,37,1.0,0.9974169731140137,0,0,0.0,0.0,0.0,-0.001613600761629641,0.001022180775180459,-0.019285103306174278
166,2,38,1.0,0.9974170327186584,0,0,0.0,0.0,0.0,-0.0016135930782184005,0.0010221933480352163,-0.019285092130303383
167,2,39,1.0,0.9974170327186584,0,0,0.0,0.0,0.0,-0.0016135874902829528,0.0010221835691481829,-0.019285131245851517
168,2,40,1.0,0.9974170327186584,0,0,0.0,0.0,0.0,-0.0016135919140651822,0.0010221905540674925,-0.019285019487142563
169,2,41,1.0,0.9974170327186584,0,0,0.0,0.0,0.0,-0.0016135858604684472,0.0010221891570836306,-0.019285103306174278
170,2,42,1.0,0.9979903697967529,0,0,0.0,0.0,-1.0,-0.0016302285948768258,0.001013040542602539,-0.01820109784603119
171,2,43,1.0,0.9981228113174438,0,0,0.0,0.0,-1.0,-0.0019486459204927087,0.0008574308594688773,-0.02930552139878273
172,2,44,1.0,0.9997698068618774,0,0,0.0,0.0,-1.0,-0.0020879022777080536,0.0003962020273320377,-0.045331425964832306
173,2,45,1.0,1.0024558305740356,0,0,0.0,0.0,-1.0,-0.002167139668017626,0.0005744242225773633,-0.05599351227283478
174,2,46,1.0,1.003746509552002,0,0,0.0,0.0,-1.0,-0.001979467924684286,0.0005482326378114522,-0.054097361862659454
175,2,47,1.0,1.006781816482544,0,0,0.0,0.0,-1.0,-0.0019178978400304914,0.0005097291432321072,-0.03968176245689392
176,2,48,1.0,1.006946086883545,0,0,0.0,0.0,-1.0,-0.002056301571428776,0.0006522206822410226,-0.026076242327690125
177,2,49,1.0,1.0077399015426636,0,0,0.0,0.0,0.0,-0.002213855739682913,0.0007354046683758497,-0.02675100788474083
178,2,50,1.0,1.0089941024780273,0,0,0.0,0.0,0.0,-0.0020922431722283363,0.0005629702936857939,-0.02176443673670292
179,2,51,1.0,1.0090001821517944,0,0,0.0,0.0,0.0,-0.0020941090770065784,0.0005642916657961905,-0.021671151742339134
180,2,52,1.0,1.0092793703079224,0,0,0.0,0.0,0.0,-0.0019822842441499233,0.0005229774978943169,-0.01893785409629345
181,2,53,1.0,1.0092792510986328,0,0,0.0,0.0,0.0,-0.001981981098651886,0.0005228557274676859,-0.01892840303480625
182,2,54,1.0,1.0098190307617188,0,0,0.0,0.0,0.0,-0.0019836844876408577,0.0004639191029127687,-0.01940448209643364
183,2,55,1.0,1.00981867313385,0,0,0.0,0.0,0.0,-0.001983335707336664,0.0004636671510525048,-0.019398577511310577
184,2,56,1.0,1.0101690292358398,0,0,0.0,0.0,0.0,-0.001998028252273798,0.0004993222537450492,-0.020040204748511314
185,2,57,1.0,1.0101685523986816,0,0,0.0,0.0,0.0,-0.001997752580791712,0.0004990744637325406,-0.020034193992614746
186,2,58,1.0,1.0102818012237549,0,0,0.0,0.0,0.0,-0.0019881511107087135,0.0004840554902330041,-0.01962466351687908
187,2,59,1.0,1.0102813243865967,0,0,0.0,0.0,0.0,-0.0019879117608070374,0.0004837405576836318,-0.019619179889559746
188,2,60,1.0,1.0098384618759155,0,0,0.0,0.0,0.0,-0.00200255261734128,0.0004877619503531605,-0.01889423467218876
189,2,61,1.0,1.0098381042480469,0,0,0.0,0.0,0.0,-0.0020022476091980934,0.0004874638107139617,-0.018888868391513824
190,2,62,1.0,1.009907841682434,0,0,0.0,0.0,0.0,-0.0020000580698251724,0.0004942566738463938,-0.01943720504641533
191,2,63,1.0,1.0099074840545654,0,0,0.0,0.0,0.0,-0.001999814994633198,0.000494011677801609,-0.019431933760643005
192,2,64,2.0,1.0150460004806519,1,0,0.0,0.0,0.0,-0.0020280848257243633,0.0001557118957862258,-0.023769615218043327
193,2,65,2.0,1.2780579328536987,1,0,0.0,0.0,0.0,0.0030228025279939175,0.000573494122363627,-0.044030312448740005
194,2,66,2.0,1.2696714401245117,1,0,0.0,0.0,0.0,0.0014574748929589987,0.0020798766054213047,-0.036424435675144196
195,2,67,2.0,1.2088680267333984,1,0,0.0,0.0,0.0,0.0017318305326625705,0.001717658364214003,-0.04644764959812164
196,2,68,2.0,1.0923923254013062,1,0,0.0,0.0,0.0,0.0005858330405317247,-0.0014173176605254412,-0.12072423845529556
197,2,69,1.0,1.0618441104888916,0,0,0.0,0.0,0.0,-2.22052913159132e-05,-0.002089858055114746,-0.11574395000934601
198,2,70,1.0,1.0046412944793701,0,0,0.0,0.0,0.0,-0.0013927140971645713,-0.0006823468720540404,-0.042116597294807434
199,2,71,1.0,0.9885050058364868,0,0,0.0,0.0,0.0,-0.0013106936821714044,-0.0001563067635288462,0.12983278930187225
200,2,72,1.0,0.9905915260314941,0,0,0.0,0.0,1.0,-0.0005332758883014321,-0.0013854416320100427,0.4345923662185669
201,2,73,1.0,0.9968253374099731,0,0,0.0,0.0,1.0,-0.0038360455073416233,0.0010781828314065933,0.9485981464385986
202,2,74,1.0,0.9990643262863159,0,0,0.0,0.0,1.0,-0.0038683018647134304,0.001287633553147316,0.9719945788383484
203,2,75,1.0,0.9976291656494141,0,0,0.0,0.0,1.0,-0.004627344198524952,0.0012925381306558847,0.9792935252189636
204,2,76,1.0,0.9964547753334045,0,0,0.0,0.0,1.0,-0.004410266410559416,0.0013501457870006561,0.9933689832687378
205,2,77,1.0,0.9961512684822083,0,0,0.0,0.0,1.0,-0.004415102303028107,0.0012845821911469102,0.9908634424209595
206,3,0,1.0,0.9969793558120728,0,0,0.0,0.0,0.0,-0.0016528050182387233,0.0010166434803977609,-0.019431833177804947
207,3,1,1.0,0.9971498250961304,0,0,0.0,0.0,0.0,-0.0016597387148067355,0.0010184029815718532,-0.01958911493420601
208,3,2,1.0,0.9970252513885498,0,0,0.0,0.0,0.0,-0.0015584778739139438,0.0009898794814944267,-0.019375238567590714
209,3,3,1.0,0.9970234036445618,0,0,0.0,0.0,0.0,-0.001547400956042111,0.0009919985895976424,-0.019382070749998093
210,3,4,1.0,0.9970479607582092,0,0,0.0,0.0,0.0,-0.0015744626289233565,0.0010398494778200984,-0.02022612653672695
